timestamp,ip_address,login_success,attempts_from_ip,failed_attempts,login_duration_seconds,request_size_bytes,requests_per_minute,is_credential_stuffing
2025-09-26 13:20:46,192.168.10.171,1,2,1,14.563495333199203,718,1,0
2025-08-24 07:14:46,192.168.93.43,1,1,0,6.084914251379984,266,1,0
2025-10-01 13:12:46,98.215.16.99,1,1,0,5.743997845793754,525,3,0
2025-08-15 13:32:46,98.163.64.180,4,5,1,7.794121812135911,552,3,0
2025-09-29 12:46:46,10.73.135.224,3,5,2,11.981084432298744,393,0,0
2025-10-28 19:46:46,51.131.142.25,4,82,78,14.981391383760002,1718,26,1
2025-08-24 13:09:46,10.8.63.172,2,2,0,14.29407062921363,711,1,0
2025-10-03 03:34:46,73.151.45.167,1,2,1,3.356268572293775,1112,1,0
2025-09-27 16:57:46,192.168.54.23,2,2,0,8.175685059741916,1079,5,0
2025-09-10 00:36:46,10.43.169.36,3,5,2,2.9636554536876067,515,3,0
2025-08-07 18:41:46,10.190.87.216,1,1,0,3.0932518904412456,963,0,0
2025-09-10 06:22:46,73.149.188.216,3,4,1,8.890771596891728,504,2,0
2025-08-25 23:11:46,192.168.238.66,2,3,1,9.187605064773383,998,2,0
2025-09-19 20:04:46,10.61.217.250,2,2,0,4.62496099941747,305,1,0
2025-10-29 11:57:46,51.168.72.110,5,85,80,5.088768197711463,2549,17,1
2025-09-13 15:54:46,73.189.13.193,3,5,2,11.351621908793339,1250,0,0
2025-08-10 05:11:46,192.168.232.216,3,4,1,9.593303963769175,341,1,0
2025-09-21 13:41:46,73.182.210.163,1,3,2,14.37267577626654,719,6,0
2025-10-22 10:47:46,98.211.234.191,1,1,0,8.294117626530898,1397,1,0
2025-09-20 12:11:46,10.8.150.52,4,5,1,13.868312172789413,447,5,0
2025-10-22 20:03:46,172.30.37.69,4,4,0,6.5754068268897985,1248,2,0
2025-09-16 01:21:46,172.17.223.33,5,5,0,4.215113985041985,750,1,0
2025-10-12 03:09:46,10.154.20.175,4,5,1,4.914898690404864,1188,2,0
2025-10-27 22:53:46,192.168.213.230,2,2,0,14.919459042762252,1065,3,0
2025-09-13 19:42:46,172.29.99.233,4,4,0,11.02001906911316,1130,0,0
2025-10-28 19:34:46,138.4.103.205,2,56,54,6.154701734868771,4680,19,1
2025-10-28 16:51:46,51.214.244.203,1,88,87,3.725649407238017,2766,18,1
2025-10-19 22:14:46,10.118.190.176,1,1,0,2.908970189562159,220,5,0
2025-08-31 06:29:46,73.173.251.89,5,5,0,9.1138553549397,1292,1,0
2025-08-26 12:39:46,172.23.178.163,2,2,0,14.075340330543728,309,4,0
2025-09-10 13:06:46,10.73.154.4,2,4,2,14.377521400928089,1039,1,0
2025-10-28 16:07:46,5.100.123.146,4,72,68,14.187973332365136,4637,16,1
2025-10-14 02:03:46,192.168.46.127,4,5,1,12.07278239884536,757,4,0
2025-09-14 00:34:46,98.206.116.124,1,1,0,8.448490278772653,487,0,0
2025-10-29 08:54:46,45.22.193.184,4,64,60,14.696969034357632,3495,22,1
2025-10-21 21:17:46,73.255.174.173,1,2,1,14.34403977933362,646,5,0
2025-10-28 21:32:46,51.111.5.136,5,97,92,5.472687358404723,4673,18,1
2025-10-29 02:30:46,45.88.197.123,3,28,25,4.894030505126597,2402,22,1
2025-08-23 16:43:46,172.26.71.210,3,5,2,7.302558863101959,328,6,0
2025-09-22 16:32:46,73.125.106.162,3,4,1,7.92179507779741,1363,2,0
2025-08-02 10:18:46,172.16.250.148,1,1,0,2.166042289221305,1049,2,0
2025-09-25 17:36:46,98.248.172.188,2,3,1,8.756968506026247,1482,2,0
2025-10-28 19:40:46,51.47.161.161,5,24,19,2.6361431385865632,4705,27,1
2025-10-27 15:06:46,73.144.152.142,1,3,2,10.584943635633323,252,4,0
2025-08-10 03:29:46,98.211.221.182,4,5,1,12.021703275553275,262,0,0
2025-10-15 14:45:46,192.168.14.247,3,5,2,9.517413874049126,1299,1,0
2025-10-28 01:03:46,172.19.94.164,1,1,0,4.861219947436579,417,3,0
2025-08-20 06:59:46,73.202.125.184,1,2,1,5.793542403879588,803,3,0
2025-10-29 02:03:46,51.66.147.177,3,28,25,10.227172758917263,2059,22,1
2025-08-08 20:54:46,10.62.195.114,3,5,2,6.871898388047351,1403,4,0
2025-09-09 15:50:46,192.168.147.26,2,4,2,10.682276323861037,1392,0,0
2025-09-09 08:22:46,192.168.60.186,3,5,2,10.607991155150712,317,2,0
2025-09-07 12:29:46,98.11.95.65,1,1,0,6.464829647342403,1003,3,0
2025-09-20 06:23:46,172.18.245.115,2,4,2,2.4577279285402334,419,4,0
2025-10-28 15:31:46,5.14.180.34,5,25,20,9.552657402884558,2202,18,1
2025-08-17 14:03:46,10.214.106.114,1,1,0,3.583328564291692,260,2,0
2025-10-09 23:02:46,192.168.98.167,1,3,2,3.434456804400278,840,4,0
2025-10-12 14:44:46,172.31.85.92,2,2,0,13.637653061040483,993,1,0
2025-09-14 19:26:46,172.17.21.124,3,4,1,12.982195718767521,774,2,0
2025-09-20 13:00:46,172.22.9.29,1,1,0,10.925053791536268,1090,0,0
2025-09-15 17:55:46,192.168.148.51,2,2,0,8.77838750217713,765,1,0
2025-09-22 11:21:46,192.168.250.6,4,5,1,13.25620956410452,328,2,0
2025-10-28 20:43:46,5.217.192.100,1,68,67,10.978031959316752,2005,23,1
2025-10-09 21:02:46,98.215.246.195,4,5,1,9.227270042988206,825,2,0
2025-10-07 09:16:46,192.168.14.104,3,3,0,7.521854256921437,445,3,0
2025-08-01 14:47:46,98.65.24.104,5,5,0,14.382936865054685,254,4,0
2025-10-29 04:24:46,5.124.45.250,4,60,56,5.289512510376652,2564,18,1
2025-08-14 09:50:46,10.211.160.242,1,3,2,8.399529514595821,1354,5,0
2025-08-26 03:32:46,73.43.50.124,1,1,0,11.247540238553775,553,0,0
2025-09-02 05:48:46,10.56.213.71,3,3,0,3.5149762397952857,220,1,0
2025-08-23 12:11:46,172.18.0.125,2,2,0,13.532128569261705,280,4,0
2025-10-28 14:20:46,45.7.123.127,2,82,80,5.87056528779593,1846,27,1
2025-10-29 04:35:46,51.94.94.184,4,37,33,6.296269526582093,1994,24,1
2025-10-29 12:08:46,51.27.87.27,5,79,74,7.794850072982918,4496,22,1
2025-10-29 10:39:46,51.71.201.7,2,93,91,9.810143301216423,4935,22,1
2025-10-28 21:34:46,138.207.52.178,0,45,45,0.12078314701360288,2241,16,1
2025-10-29 01:24:46,185.11.119.177,2,77,75,1.2863775181396537,1976,20,1
2025-09-25 00:27:46,172.21.0.69,5,5,0,9.424831656330008,968,1,0
2025-10-29 10:00:46,5.157.189.78,2,68,66,13.701190526481238,3340,20,1
2025-08-25 13:28:46,98.210.129.211,3,5,2,10.140332315423,1119,2,0
2025-10-12 13:14:46,172.16.135.44,4,4,0,2.543860585405037,931,3,0
2025-09-23 19:59:46,10.184.117.83,4,4,0,6.218757600776564,1485,2,0
2025-08-09 00:09:46,192.168.226.198,3,4,1,13.334550731462683,497,1,0
2025-08-16 13:25:46,10.87.106.55,5,5,0,8.550635635427454,1331,0,0
2025-10-18 19:08:46,98.226.72.239,1,1,0,13.457358703473943,1209,0,0
2025-10-28 23:35:46,138.111.87.154,5,79,74,6.070872943935883,2752,18,1
2025-08-03 01:14:46,98.35.163.233,4,5,1,9.197100742076639,384,0,0
2025-10-18 05:51:46,73.90.212.133,3,5,2,8.00759854841888,323,2,0
2025-10-24 10:35:46,73.46.226.228,2,3,1,14.650759105973158,1472,3,0
2025-08-30 20:07:46,98.11.49.200,2,3,1,3.5392899856318802,791,1,0
2025-10-03 13:40:46,10.57.146.58,2,2,0,7.543817348498725,468,3,0
2025-10-16 22:42:46,10.79.183.5,2,4,2,13.4697928170771,590,5,0
2025-10-28 13:25:46,185.145.170.168,0,98,98,1.7727160699627953,4895,23,1
2025-10-15 16:26:46,10.178.147.32,3,4,1,14.017940306409653,361,2,0
2025-09-08 15:52:46,10.156.147.23,5,5,0,3.1590833496893067,650,2,0
2025-08-01 05:32:46,73.120.188.170,1,1,0,6.2964522369471725,341,2,0
2025-09-06 05:19:46,192.168.115.237,4,5,1,4.4086826009709394,669,1,0
2025-10-22 14:16:46,73.248.109.220,3,4,1,2.0395892235849864,661,3,0
2025-09-11 13:50:46,73.194.239.154,5,5,0,7.066540289364225,566,1,0
2025-10-29 03:37:46,51.58.38.250,3,19,16,14.115420432003027,4856,24,1
2025-09-29 15:15:46,10.236.6.217,4,4,0,8.58693237451898,1482,0,0
2025-09-23 20:49:46,73.213.50.51,2,2,0,12.319834767963622,1433,6,0
2025-09-13 20:44:46,10.104.157.58,2,4,2,6.8567363602978055,411,1,0
2025-10-28 13:45:46,5.102.56.36,0,89,89,1.3394055791051274,4613,17,1
2025-10-26 15:58:46,192.168.96.101,2,3,1,5.19456023597678,531,4,0
2025-10-11 05:04:46,10.61.166.120,4,5,1,8.238328243032866,493,2,0
2025-08-31 08:11:46,10.13.196.139,3,5,2,13.041719565262214,201,0,0
2025-09-20 18:56:46,98.246.131.167,2,4,2,10.645089656034656,293,4,0
2025-08-06 00:43:46,73.150.182.118,3,3,0,13.823478227689556,417,2,0
2025-10-12 17:31:46,98.141.30.74,2,2,0,5.8950899562134955,714,3,0
2025-10-21 06:30:46,10.112.253.221,1,1,0,2.7522322336606955,1446,2,0
2025-10-28 23:13:46,185.40.252.149,3,17,14,11.536089595773849,3549,32,1
2025-09-25 02:22:46,73.23.147.214,3,3,0,8.664355781551325,650,2,0
2025-08-02 00:49:46,192.168.30.6,1,1,0,11.880979255881778,1119,1,0
2025-10-04 20:00:46,172.20.136.98,1,1,0,7.775942963804221,221,0,0
2025-09-15 15:04:46,192.168.59.93,3,5,2,14.87861169111758,770,2,0
2025-10-08 20:55:46,10.177.151.150,1,3,2,12.500522434388047,1241,3,0
2025-10-21 09:25:46,73.167.23.4,3,5,2,2.9226275081580075,650,2,0
2025-10-08 21:23:46,172.25.21.136,3,3,0,8.98027691027093,554,0,0
2025-09-18 19:21:46,98.155.142.92,3,4,1,3.070162142608837,1385,1,0
2025-09-09 13:34:46,73.87.110.187,3,5,2,3.3885934187309754,208,1,0
2025-10-28 19:08:46,138.161.212.43,2,95,93,9.968997303901578,2121,25,1
2025-10-28 08:32:46,172.31.106.120,3,3,0,6.871954583450605,233,0,0
2025-08-03 06:44:46,73.83.110.83,2,3,1,8.77756251091984,722,3,0
2025-08-04 11:06:46,73.49.224.246,2,3,1,5.505499164875858,1256,2,0
2025-10-28 08:24:46,10.206.186.22,2,3,1,8.093184921840423,1100,2,0
2025-10-03 20:07:46,73.211.166.184,5,5,0,5.102670287086561,226,3,0
2025-10-20 01:18:46,98.208.103.47,1,1,0,13.72140715942545,1215,2,0
2025-10-26 23:53:46,10.255.252.180,1,1,0,14.223971835732598,1384,6,0
2025-10-15 01:16:46,172.16.131.126,3,3,0,8.91971375627854,947,3,0
2025-09-15 14:11:46,192.168.187.15,3,3,0,5.805138124372885,1488,1,0
2025-10-29 09:40:46,45.42.191.30,1,94,93,13.474286624530619,3665,19,1
2025-10-24 06:23:46,98.119.228.144,1,2,1,11.562145357745903,1447,2,0
2025-09-02 13:32:46,73.43.93.165,4,4,0,1.9918791650810526,1058,4,0
2025-08-13 23:55:46,172.30.131.100,3,4,1,8.81625052508137,1063,3,0
2025-08-04 01:40:46,73.206.19.192,1,1,0,10.651099576184528,936,1,0
2025-08-27 03:32:46,192.168.44.19,3,3,0,3.5904493471430685,443,3,0
2025-10-13 02:12:46,73.152.211.34,4,4,0,11.274398800826232,559,2,0
2025-10-11 19:31:46,10.42.79.83,1,1,0,6.9761876971324845,364,1,0
2025-08-11 09:40:46,73.166.88.173,4,5,1,4.448831579736879,742,1,0
2025-08-09 00:29:46,73.140.68.223,1,1,0,9.992811358615043,985,1,0
2025-09-19 23:33:46,172.18.107.197,1,1,0,7.714913145610584,1059,1,0
2025-10-29 09:15:46,51.99.202.179,3,76,73,14.542554167668058,2859,21,1
2025-09-24 13:52:46,10.13.0.191,3,5,2,5.334425270883006,1411,1,0
2025-10-04 01:15:46,192.168.248.200,1,2,1,1.3886678399713037,801,2,0
2025-10-24 18:25:46,172.23.26.43,3,3,0,11.283625872812108,253,1,0
2025-10-29 02:37:46,45.226.51.177,0,23,23,1.3094325219397556,3536,20,1
2025-09-19 00:00:46,73.105.127.167,1,1,0,9.22843332199097,338,1,0
2025-09-16 15:16:46,98.145.179.214,1,3,2,10.807036654074547,1345,4,0
2025-09-06 11:10:46,172.19.99.217,2,2,0,12.738309819844792,1103,0,0
2025-10-25 07:39:46,98.216.199.192,3,3,0,9.220453475618882,653,2,0
2025-08-01 19:26:46,98.6.237.30,3,5,2,9.16760010066348,1289,4,0
2025-10-09 16:58:46,10.97.17.177,1,1,0,5.590587846178851,390,0,0
2025-10-23 04:34:46,73.100.190.32,2,3,1,3.972948619121536,634,6,0
2025-09-15 04:27:46,73.192.66.130,5,5,0,1.4258346966046607,1280,0,0
2025-09-24 10:10:46,172.20.183.151,1,2,1,3.0252927218578654,561,5,0
2025-09-30 17:15:46,192.168.47.27,2,3,1,7.85295760038776,629,2,0
2025-09-16 21:05:46,172.23.251.205,2,2,0,10.309556193479478,1436,2,0
2025-08-05 19:44:46,73.229.148.125,4,4,0,8.682193076082054,429,2,0
2025-08-17 14:59:46,73.177.57.184,2,2,0,5.063441131057834,1299,1,0
2025-08-04 01:08:46,172.18.66.248,1,3,2,10.183819150956834,590,1,0
2025-10-28 22:22:46,185.146.20.220,4,42,38,1.2691173299924612,4711,22,1
2025-10-29 01:23:46,185.14.180.33,5,33,28,7.658261013614567,1939,23,1
2025-08-09 11:48:46,192.168.251.172,1,1,0,11.570878288784584,410,2,0
2025-10-23 19:29:46,98.240.93.87,1,3,2,13.38082141646476,1152,4,0
2025-08-03 18:38:46,192.168.107.70,1,2,1,3.851176724717389,608,1,0
2025-10-29 08:53:46,45.107.122.184,1,83,82,13.025752868715617,3045,13,1
2025-08-26 02:25:46,73.88.24.254,3,3,0,3.037988294849173,1021,1,0
2025-08-31 15:41:46,172.27.151.197,2,4,2,1.665678184324965,879,4,0
2025-10-20 15:01:46,73.95.204.219,3,5,2,3.188068957931736,503,0,0
2025-10-05 01:18:46,98.36.149.232,1,1,0,8.008510607434692,543,2,0
2025-08-31 01:11:46,192.168.226.234,3,3,0,6.259571051632954,921,2,0
2025-09-03 12:43:46,73.160.1.209,4,5,1,13.534333957549979,409,1,0
2025-10-29 01:39:46,138.123.114.246,4,75,71,2.0849755642181678,1593,25,1
2025-10-29 11:55:46,45.70.228.193,2,20,18,8.54831689059277,2308,18,1
2025-10-03 00:27:46,73.49.246.23,3,3,0,11.662022000470927,296,0,0
2025-10-01 13:28:46,98.177.88.243,4,4,0,9.488068473621043,613,4,0
2025-09-18 17:30:46,98.11.154.216,1,3,2,4.715339891978053,763,3,0
2025-09-27 16:07:46,73.238.81.232,2,4,2,10.83415737186882,1467,1,0
2025-10-09 05:41:46,192.168.155.79,1,1,0,1.904297546803957,1253,1,0
2025-08-30 11:50:46,98.234.163.12,4,5,1,11.431802805443436,1396,2,0
2025-10-29 08:52:46,5.89.223.201,5,24,19,8.50675362871958,2840,18,1
2025-10-28 19:15:46,45.31.161.120,2,36,34,3.368963488560575,1849,23,1
2025-10-17 12:47:46,73.115.9.194,3,5,2,8.67507628881399,449,3,0
2025-10-20 10:18:46,192.168.113.27,2,3,1,8.131955097784232,786,2,0
2025-08-08 00:41:46,10.67.67.232,4,5,1,9.357966444164356,1118,1,0
2025-10-20 23:37:46,10.168.22.218,5,5,0,12.132150921153382,231,3,0
2025-08-29 22:04:46,98.212.77.226,1,1,0,4.092430157084294,472,2,0
2025-10-29 01:13:46,138.196.66.95,0,44,44,1.6206580277378047,1676,22,1
2025-10-29 03:55:46,5.36.234.62,2,32,30,8.645514684701032,1916,28,1
2025-09-16 14:42:46,10.188.252.234,1,2,1,4.138587423498612,1189,2,0
2025-08-19 01:45:46,98.170.63.74,4,5,1,7.428764657505915,1261,1,0
2025-10-28 16:20:46,192.168.15.61,4,4,0,6.426129706106953,1308,4,0
2025-10-29 08:07:46,5.194.95.204,3,15,12,4.664072384905452,4605,16,1
2025-08-02 17:16:46,10.106.94.10,5,5,0,9.201959362169921,782,1,0
2025-09-27 16:55:46,10.211.87.87,3,5,2,13.30540785786095,500,1,0
2025-10-20 18:58:46,172.22.13.203,1,1,0,14.35157775265312,282,1,0
2025-10-18 01:09:46,172.26.122.34,2,4,2,1.218148686546747,1052,3,0
2025-09-20 12:12:46,192.168.111.156,2,3,1,4.442474069757926,722,3,0
2025-10-29 11:38:46,185.222.231.239,1,57,56,14.128762487955647,4098,30,1
2025-10-28 17:05:46,51.90.29.128,4,29,25,13.601069031994093,4505,23,1
2025-09-15 02:09:46,73.183.30.185,3,4,1,2.331560687867991,403,2,0
2025-08-15 23:32:46,172.27.140.28,3,5,2,9.306287414290104,381,2,0
2025-10-07 10:23:46,73.125.225.90,3,5,2,13.545621311397511,1369,4,0
2025-10-28 18:31:46,5.204.104.81,5,59,54,12.31243313379146,3068,19,1
2025-10-28 22:41:46,138.247.231.167,5,74,69,5.556901736482397,2804,21,1
2025-09-09 13:53:46,192.168.108.8,4,4,0,9.810933905559857,907,5,0
2025-10-29 04:30:46,51.85.52.215,3,90,87,10.465592541594422,4549,20,1
2025-09-12 11:48:46,192.168.92.46,2,2,0,9.372807866787388,236,3,0
2025-10-08 21:14:46,172.18.200.23,3,4,1,9.301800864965855,397,2,0
2025-08-21 13:31:46,73.25.187.224,2,2,0,5.834212633120092,581,3,0
2025-10-10 17:05:46,10.36.20.78,2,2,0,5.09905292210035,559,3,0
2025-09-27 17:36:46,172.17.57.114,2,2,0,13.267357002219322,458,1,0
2025-09-17 23:16:46,73.11.79.244,2,2,0,7.158845533147095,1015,1,0
2025-08-08 04:40:46,172.31.166.200,1,2,1,3.391592735546563,1159,3,0
2025-08-19 18:31:46,10.114.110.134,1,1,0,6.485484546861139,640,5,0
2025-08-30 20:08:46,192.168.1.90,1,1,0,11.120346475214001,855,2,0
2025-10-29 06:06:46,45.60.4.245,4,84,80,12.043217797882662,2811,25,1
2025-08-01 03:38:46,192.168.243.199,2,4,2,10.79352111542042,1216,5,0
2025-08-26 08:51:46,98.205.76.240,1,2,1,1.3466849211000969,444,1,0
2025-10-29 09:17:46,45.209.175.236,4,64,60,7.888451359315442,3222,20,1
2025-10-28 17:49:46,138.138.167.151,3,97,94,10.86346753182896,4373,16,1
2025-08-25 06:40:46,98.232.151.176,3,4,1,14.732012262452807,589,0,0
2025-08-28 15:01:46,192.168.194.169,1,3,2,12.900791289923353,1257,6,0
2025-09-01 17:16:46,73.225.145.168,1,1,0,7.676892061825396,748,6,0
2025-10-28 15:35:46,5.27.116.86,2,56,54,1.3759718368704608,1915,35,1
2025-08-08 07:47:46,98.224.149.253,1,2,1,1.2343479368974954,1239,2,0
2025-08-14 13:53:46,172.18.55.44,1,1,0,14.735851751457764,581,5,0
2025-09-11 05:59:46,98.131.20.78,1,2,1,2.9963078081224843,795,1,0
2025-10-24 02:45:46,98.39.87.212,1,2,1,3.378472469143281,381,2,0
2025-08-11 21:05:46,10.170.161.3,3,4,1,6.3981392286917655,1366,2,0
2025-08-13 07:27:46,73.215.192.127,2,3,1,2.143727418761109,708,2,0
2025-10-29 11:13:46,45.239.253.40,3,15,12,13.378401864464056,3029,21,1
2025-10-28 19:48:46,51.202.3.213,4,66,62,3.7948580273748886,3525,25,1
2025-09-01 09:39:46,10.118.198.65,2,2,0,11.009051702863006,712,2,0
2025-09-29 18:43:46,192.168.6.43,4,5,1,9.908589813095336,376,2,0
2025-08-31 18:58:46,10.160.107.31,2,4,2,4.153767925156345,240,0,0
2025-08-21 17:35:46,73.73.180.214,3,5,2,7.158807561405393,522,1,0
2025-10-23 08:25:46,172.17.48.199,4,5,1,10.428700250809737,440,0,0
2025-10-28 16:26:46,5.45.72.82,3,77,74,14.272863621407012,2265,23,1
2025-08-05 16:33:46,10.91.196.132,3,3,0,14.003719011689434,400,1,0
2025-08-23 08:01:46,172.25.44.11,4,5,1,6.530069903258137,1136,0,0
2025-09-07 00:22:46,98.141.172.242,1,3,2,3.6866165545329723,297,4,0
2025-08-31 07:23:46,98.195.111.182,1,3,2,13.083962718158848,582,2,0
2025-09-25 17:52:46,192.168.115.32,1,2,1,14.614772726743588,381,4,0
2025-08-12 07:03:46,192.168.35.228,3,3,0,11.945395641734029,307,2,0
2025-10-28 22:25:46,138.236.243.76,1,20,19,3.874824104828985,4518,23,1
2025-08-03 14:15:46,98.140.250.157,2,3,1,6.68748349218148,670,2,0
2025-10-29 02:08:46,45.135.232.61,1,48,47,7.150381366782544,2451,19,1
2025-10-22 04:51:46,73.252.228.78,4,5,1,12.802501281633006,357,3,0
2025-10-21 01:56:46,10.13.92.41,1,1,0,13.150331991916856,1144,4,0
2025-09-11 22:11:46,172.29.83.23,3,5,2,12.994442607762963,981,2,0
2025-09-24 01:58:46,10.85.137.185,2,2,0,6.8741238684568104,685,4,0
2025-10-17 04:52:46,172.19.209.37,3,3,0,11.49572737833522,1080,1,0
2025-08-23 13:13:46,98.28.128.40,1,1,0,7.154646199165267,1353,1,0
2025-09-30 10:28:46,192.168.101.143,1,1,0,13.873796232704851,836,1,0
2025-10-09 01:31:46,172.17.94.50,4,5,1,9.685578163669984,1226,2,0
2025-08-17 03:58:46,192.168.161.37,1,2,1,9.0913447419171,888,0,0
2025-07-31 21:27:46,10.13.89.64,3,5,2,9.838356909040487,1117,3,0
2025-08-08 17:16:46,98.146.20.157,1,2,1,13.041768005946496,1042,1,0
2025-10-16 22:05:46,10.19.45.112,1,1,0,11.618033203738392,314,1,0
2025-08-30 00:01:46,172.25.24.28,3,3,0,4.464386061900677,646,1,0
2025-10-06 19:55:46,98.103.231.49,3,4,1,1.46644991073475,758,4,0
2025-09-07 05:23:46,192.168.39.163,2,3,1,7.858870769263199,1394,1,0
2025-08-23 11:04:46,73.17.65.216,3,5,2,7.765812208150204,627,2,0
2025-10-01 19:44:46,10.167.31.220,1,1,0,3.6122595051523136,1305,1,0
2025-09-26 14:42:46,192.168.96.117,1,3,2,8.052136532788712,574,1,0
2025-09-03 10:51:46,172.21.91.192,5,5,0,8.90138780210332,361,4,0
2025-09-26 10:47:46,73.163.96.147,3,4,1,14.258143044522015,675,2,0
2025-10-29 07:18:46,5.94.14.1,0,18,18,1.419932101715061,4853,21,1
2025-10-05 03:50:46,192.168.167.38,4,5,1,1.8414963979326462,885,1,0
2025-09-10 18:44:46,73.39.151.84,2,2,0,9.10118937768021,990,4,0
2025-09-02 05:25:46,10.163.159.198,1,1,0,9.58777166246123,1220,3,0
2025-09-13 23:30:46,10.198.38.24,1,1,0,3.0051833430205237,457,3,0
2025-09-05 13:41:46,10.203.222.3,1,2,1,10.724710572097425,858,3,0
2025-10-29 09:37:46,51.205.169.40,0,19,19,1.8688154015659355,3418,17,1
2025-10-13 12:28:46,192.168.196.130,1,1,0,12.012883893021732,1392,1,0
2025-08-05 03:09:46,73.122.116.103,1,3,2,5.846553060494173,1149,2,0
2025-10-28 19:52:46,45.220.57.150,4,91,87,5.877499621491452,3023,15,1
2025-08-01 12:20:46,10.152.2.185,5,5,0,9.085130975544546,616,0,0
2025-10-28 14:15:46,51.229.103.60,5,34,29,1.1799690675822216,3008,15,1
2025-10-20 18:41:46,172.27.88.211,1,2,1,14.32824683038464,738,0,0
2025-08-07 03:59:46,10.218.98.230,1,2,1,12.709748665088716,533,1,0
2025-10-22 08:19:46,10.108.80.176,1,1,0,8.272838448848598,1197,1,0
2025-09-21 09:25:46,192.168.184.236,3,3,0,1.1027939863059786,598,3,0
2025-09-19 15:33:46,172.19.30.154,3,3,0,13.007215438237605,1458,1,0
2025-08-22 05:25:46,98.122.170.29,2,2,0,10.337275734288117,1449,5,0
2025-10-28 20:06:46,10.60.8.145,1,2,1,9.56527089110767,1053,0,0
2025-10-15 18:12:46,172.26.230.52,3,3,0,11.021734352600422,1258,0,0
2025-10-01 23:50:46,73.48.165.230,1,1,0,7.676607365575844,1227,0,0
2025-09-28 01:13:46,98.96.183.192,3,5,2,8.160709459531304,531,0,0
2025-09-08 14:19:46,10.103.64.84,3,3,0,8.949368044352429,722,2,0
2025-07-31 21:47:46,73.150.160.172,1,1,0,7.452016029350899,747,1,0
2025-10-29 01:19:46,5.105.141.175,0,50,50,0.3842514150201446,2920,22,1
2025-10-18 21:41:46,98.112.72.237,3,3,0,11.922316008899687,1046,1,0
2025-09-30 13:38:46,98.189.175.62,2,3,1,1.9583785968097391,1185,2,0
2025-08-17 08:13:46,73.12.41.1,1,1,0,6.59637094627752,935,2,0
2025-09-07 22:31:46,98.218.76.222,5,5,0,5.424901697142575,1355,1,0
2025-08-29 18:23:46,172.26.21.62,1,1,0,7.506293665237812,1030,2,0
2025-10-15 01:18:46,10.167.249.57,3,3,0,8.441866103157967,1141,1,0
2025-09-29 19:36:46,10.56.222.54,3,3,0,2.216616004983898,1295,0,0
2025-09-18 04:27:46,172.17.195.127,2,2,0,7.608155188183037,1386,2,0
2025-10-28 19:48:46,51.66.28.171,1,17,16,9.521679467160798,2139,18,1
2025-08-08 10:20:46,172.16.145.26,3,5,2,7.3853733558428205,1044,1,0
2025-09-06 03:05:46,10.152.224.72,2,2,0,14.96750028671742,1269,3,0
2025-10-29 10:59:46,138.92.142.130,5,60,55,7.531851035999768,3710,16,1
2025-09-19 01:53:46,98.181.30.216,2,2,0,4.4880084307012025,1329,3,0
2025-09-17 19:58:46,98.160.144.69,1,1,0,9.369010284546585,1032,2,0
2025-10-28 15:54:46,45.107.150.171,3,29,26,8.480770546831232,2461,29,1
2025-10-29 01:55:46,45.236.73.73,3,61,58,11.661790171063904,4309,23,1
2025-10-14 02:37:46,10.85.93.22,3,4,1,2.821986376920968,1342,2,0
2025-10-29 01:14:46,45.38.14.165,3,33,30,14.301845988643837,4189,14,1
2025-10-11 05:36:46,172.23.232.201,4,5,1,2.9529536550011963,642,1,0
2025-08-18 17:56:46,10.138.47.127,4,4,0,10.77108835019261,894,0,0
2025-10-10 18:11:46,73.149.62.147,1,2,1,6.568732564972597,824,2,0
2025-09-14 15:31:46,10.191.77.156,2,2,0,4.306954892737067,601,5,0
2025-08-25 10:45:46,172.18.20.132,5,5,0,14.63980656284101,595,1,0
2025-10-16 10:02:46,10.69.201.76,2,4,2,6.465800456318133,586,2,0
2025-09-19 01:21:46,73.187.233.7,3,5,2,8.08876315103668,959,1,0
2025-10-14 17:51:46,172.25.190.234,1,1,0,4.353203351835783,415,1,0
2025-10-29 03:35:46,138.7.236.116,3,39,36,5.816764418581492,4990,26,1
2025-08-12 05:38:46,73.78.15.68,1,1,0,11.110114024807192,768,1,0
2025-10-23 17:53:46,172.21.130.13,4,4,0,6.499780233728501,1461,2,0
2025-09-23 01:52:46,98.62.191.217,1,1,0,10.214831097848746,1142,2,0
2025-09-13 12:13:46,10.141.25.47,2,3,1,7.0040930345135095,241,5,0
2025-10-28 23:16:46,45.29.167.114,1,27,26,6.002290582600197,2592,30,1
2025-10-29 11:06:46,138.1.126.39,4,50,46,3.553137847926611,3044,23,1
2025-08-24 14:05:46,10.185.72.247,2,4,2,3.0813285136974367,889,3,0
2025-08-04 04:10:46,10.6.36.235,5,5,0,4.992783435822863,882,3,0
2025-10-09 20:15:46,98.244.57.89,1,2,1,5.785969986529409,924,2,0
2025-10-09 04:25:46,73.247.225.158,1,1,0,2.915973966151096,843,1,0
2025-09-30 03:13:46,192.168.25.16,1,3,2,6.836153742881876,1054,5,0
2025-10-29 07:35:46,45.236.64.62,3,30,27,5.961185282982983,1633,15,1
2025-09-16 20:48:46,172.25.213.103,1,1,0,8.681558333003393,660,0,0
